BIOME_NAME,District,Is Monitor,Name,State,Year Spp,calculated,nci
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,31074,ANDHRA_PRADESH,"2021_sweet orange,2021_sandalwood",0.6616002894,-144.1510468
Deserts & Xeric Shrublands,Prakasam,No,34090,ANDHRA_PRADESH,2023_SWEET LIME,0.3671480375,-119.8367233
Deserts & Xeric Shrublands,Prakasam,No,34357,ANDHRA_PRADESH,2023_SWEET LIME,0.5680729476,-119.8367233
Deserts & Xeric Shrublands,Prakasam,No,34359,ANDHRA_PRADESH,2023_SWEET LIME,1.70698116,-208.6207581
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,31566,ANDHRA_PRADESH,"2021_mango,2021_coconut",1.922546115,-169.9499207
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,33938,ANDHRA_PRADESH,2021_GUAVA,0.5943929423,-118.9484177
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,34096,ANDHRA_PRADESH,2022_ACID LIME,0.560629497,-167.4222565
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,59571,ANDHRA_PRADESH,2020_ACID LIME,0.8682189201,-228.2143555
Deserts & Xeric Shrublands,Prakasam,Yes,31006,ANDHRA_PRADESH,2020_ACID LIME,0.7247350106,-217.5278473
Deserts & Xeric Shrublands,Prakasam,Yes,31804,ANDHRA_PRADESH,2020_ACID LIME,1.075295722,-194.5252686
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,30935,ANDHRA_PRADESH,2020_ACID LIME,0.9857037459,-220.8810272
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,33302,ANDHRA_PRADESH,2020_ACID LIME,1.669409929,15.48315144
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,Yes,31669,ANDHRA_PRADESH,2020_ACID LIME,0.7797364428,-183.6437225
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,31557,ANDHRA_PRADESH,2020_ACID LIME,0.9802251459,-90.53909302
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,33885,ANDHRA_PRADESH,2020_ACID LIME,0.4138449272,-50.88806915
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,33888,ANDHRA_PRADESH,2020_ACID LIME,0.6669835433,-83.88806152
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,34318,ANDHRA_PRADESH,2020_ACID LIME,1.267642073,-83.88806152
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,33622,ANDHRA_PRADESH,2020_GUAVA,0.1431327349,-55.57178497
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,31571,ANDHRA_PRADESH,2020_GUAVA,1.375692285,-168.5907288
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,30934,ANDHRA_PRADESH,2020_GUAVA,1.249444663,-228.2143555
Deserts & Xeric Shrublands,Prakasam,No,31612,ANDHRA_PRADESH,2020_GUAVA,1.68382165,-221.1945343
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,33317,ANDHRA_PRADESH,2020_GUAVA,1.054339426,-166.9026489
Deserts & Xeric Shrublands,Prakasam,No,34435,ANDHRA_PRADESH,2020_GUAVA,1.820623011,-180.6588898
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,33182,ANDHRA_PRADESH,2020_GUAVA,1.874291973,15.48315144
Deserts & Xeric Shrublands,Prakasam,No,34516,ANDHRA_PRADESH,2020_GUAVA,0.4820759516,20.74077415
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,53641,ANDHRA_PRADESH,2020_SWEET LIME,0.6343329702,-1.848421812
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,53642,ANDHRA_PRADESH,2020_SWEET LIME,1.137045509,27.48491096
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,53644,ANDHRA_PRADESH,2020_SWEET LIME,0.4965972642,5.618485928
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,53659,ANDHRA_PRADESH,2020_SWEET LIME,0.3657683059,34.81825256
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,53670,ANDHRA_PRADESH,2020_SWEET LIME,0.4009895202,34.81825256
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,53677,ANDHRA_PRADESH,2020_SWEET LIME,0.6272798292,-1.848421812
Deserts & Xeric Shrublands,Prakasam,No,60543,ANDHRA_PRADESH,2020_SWEET LIME,1.815514346,-157.4202423
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,Yes,33877,ANDHRA_PRADESH,2020_SWEET LIME,0.4276678276,-78.30110168
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,31714,ANDHRA_PRADESH,2020_SWEET LIME,0.8875518182,-60.93686295
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,33497,ANDHRA_PRADESH,2020_SWEET LIME,0.4526113837,-140.6344299
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,33635,ANDHRA_PRADESH,2020_SWEET LIME,0.4568104323,-121.5365524
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,33636,ANDHRA_PRADESH,2020_SWEET LIME,0.4714642781,-121.5365524
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,33702,ANDHRA_PRADESH,2020_SWEET LIME,1.093409845,-195.904129
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,33752,ANDHRA_PRADESH,2020_SWEET LIME,0.6528055558,-147.9677734
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,33814,ANDHRA_PRADESH,2020_SWEET LIME,0.9352584035,-195.904129
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,33020,ANDHRA_PRADESH,2020_SWEET LIME,1.529888858,-151.6344452
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,31047,ANDHRA_PRADESH,2020_SWEET LIME,0.3652057348,-149.2629852
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,31068,ANDHRA_PRADESH,2020_SWEET LIME,1.099502227,-170.4359894
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,31347,ANDHRA_PRADESH,2020_SWEET LIME,0.2420045084,-99.08673096
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,31885,ANDHRA_PRADESH,2020_SWEET LIME,0.2387349359,-163.1026611
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,31892,ANDHRA_PRADESH,2020_SWEET LIME,1.504653493,-152.1026764
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,31935,ANDHRA_PRADESH,2020_SWEET LIME,1.694571207,-187.0796814
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,31976,ANDHRA_PRADESH,2020_SWEET LIME,0.5134519957,-152.9296722
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,32005,ANDHRA_PRADESH,2020_SWEET LIME,1.523297699,-189.8430023
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,33447,ANDHRA_PRADESH,2020_SWEET LIME,0.9822352883,-33.95498657
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,Yes,33219,ANDHRA_PRADESH,2020_SWEET LIME,0.808801544,-138.8038177
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,Yes,34027,ANDHRA_PRADESH,2020_SWEET LIME,1.022037146,-151.5485687
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,30895,ANDHRA_PRADESH,2020_SWEET LIME,0.8749256914,-159.6968231
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,33260,ANDHRA_PRADESH,2020_SWEET LIME,0.5305662685,-138.8038177
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,30990,ANDHRA_PRADESH,2020_SWEET LIME,0.8779680404,-155.2945557
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,33066,ANDHRA_PRADESH,2020_SWEET LIME,1.426853332,-170.5662079
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,33069,ANDHRA_PRADESH,2020_SWEET LIME,1.460665785,-170.5662079
Deserts & Xeric Shrublands,Prakasam,No,34717,ANDHRA_PRADESH,2020_SWEET LIME,1.317342026,-138.2506866
Deserts & Xeric Shrublands,Prakasam,No,34193,ANDHRA_PRADESH,2020_SWEET LIME,1.598817024,-181.3337097
Deserts & Xeric Shrublands,Prakasam,No,34393,ANDHRA_PRADESH,2020_SWEET LIME,2.538743009,-144.7605591
Deserts & Xeric Shrublands,Prakasam,No,53634,ANDHRA_PRADESH,2020_SWEET ORANGE,0.8509319088,-59.31505966
Deserts & Xeric Shrublands,Prakasam,No,53635,ANDHRA_PRADESH,2020_SWEET ORANGE,0.7420583689,-99.64837646
Deserts & Xeric Shrublands,Prakasam,No,34627,ANDHRA_PRADESH,2020_SWEET ORANGE,2.065700082,-193.4420319
Deserts & Xeric Shrublands,Prakasam,No,33834,ANDHRA_PRADESH,2020_SWEET ORANGE,2.019798757,-77.06381226
Deserts & Xeric Shrublands,Prakasam,No,33835,ANDHRA_PRADESH,2020_SWEET ORANGE,1.636311371,-73.39714813
Deserts & Xeric Shrublands,Prakasam,No,33838,ANDHRA_PRADESH,2020_SWEET ORANGE,1.838399865,-36.73048401
Deserts & Xeric Shrublands,Prakasam,No,33839,ANDHRA_PRADESH,2020_SWEET ORANGE,1.928941909,-36.73048401
Deserts & Xeric Shrublands,Prakasam,No,33844,ANDHRA_PRADESH,2020_SWEET ORANGE,2.485962075,-146.1750946
Deserts & Xeric Shrublands,Prakasam,No,34163,ANDHRA_PRADESH,2020_SWEET ORANGE,1.335499199,-73.39714813
Deserts & Xeric Shrublands,Prakasam,No,34166,ANDHRA_PRADESH,2020_SWEET ORANGE,1.307883202,-73.39714813
Deserts & Xeric Shrublands,Prakasam,No,34325,ANDHRA_PRADESH,2020_SWEET ORANGE,0.9632793563,-146.1750946
Deserts & Xeric Shrublands,Prakasam,No,34330,ANDHRA_PRADESH,2020_SWEET ORANGE,2.000415105,-49.95559311
Deserts & Xeric Shrublands,Prakasam,No,34362,ANDHRA_PRADESH,2020_SWEET ORANGE,1.108680742,-105.0657883
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,32316,ANDHRA_PRADESH,2020_SWEET ORANGE,2.392556403,-34.18342972
Deserts & Xeric Shrublands,Prakasam,No,34694,ANDHRA_PRADESH,2020_SWEET ORANGE,1.38456892,-154.7859344
Deserts & Xeric Shrublands,Prakasam,No,34743,ANDHRA_PRADESH,2020_SWEET ORANGE,0.8796568646,-147.4526062
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,Yes,31206,ANDHRA_PRADESH,2020_SWEET ORANGE,0.6823800813,-172.6437378
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,31730,ANDHRA_PRADESH,2020_SWEET ORANGE,1.067799992,-187.3103943
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,31808,ANDHRA_PRADESH,2020_SWEET ORANGE,1.828288462,-178.4419556
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,31985,ANDHRA_PRADESH,2020_SWEET ORANGE,0.3440600711,-197.1763306
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,32010,ANDHRA_PRADESH,2020_SWEET ORANGE,0.8032527565,-167.8430023
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,32105,ANDHRA_PRADESH,2020_SWEET ORANGE,0.3431352851,-90.53909302
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,31755,ANDHRA_PRADESH,2020_SWEET ORANGE,0.4658686923,-90.53909302
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,32024,ANDHRA_PRADESH,2020_guava,0.3685145906,-99.57177734
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,31691,ANDHRA_PRADESH,2020_guava,1.186484223,-134.0301666
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,33259,ANDHRA_PRADESH,2020_guava,1.971107836,-199.1750031
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,33310,ANDHRA_PRADESH,2020_guava,0.7444739821,-174.2359924
Deserts & Xeric Shrublands,Prakasam,No,34509,ANDHRA_PRADESH,2020_guava,0.8899801145,-182.8599854
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,33063,ANDHRA_PRADESH,2020_guava,0.4051466194,-177.8995514
Deserts & Xeric Shrublands,Prakasam,No,33058,ANDHRA_PRADESH,2020_guava,1.304405264,-177.8995514
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,31753,ANDHRA_PRADESH,2020_guava,4.703783674,-136.9071503
Deserts & Xeric Shrublands,Prakasam,No,34436,ANDHRA_PRADESH,2020_guava,0.7741094349,33.92700958
Deserts & Xeric Shrublands,Prakasam,No,33487,ANDHRA_PRADESH,2020_guava,1.399034105,-175.9058228
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,32181,ANDHRA_PRADESH,2020_mango,1.829783494,-153.6405334
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,33105,ANDHRA_PRADESH,2020_mango,0.283607978,-136.0250397
Deserts & Xeric Shrublands,Prakasam,No,20113,ANDHRA_PRADESH,2020_mango,2.979432739,-192.0830688
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,33097,ANDHRA_PRADESH,2020_pomegranate,0.9790574987,-228.6407623
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,33098,ANDHRA_PRADESH,2020_pomegranate,4.497424584,-214.1156311
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,34303,ANDHRA_PRADESH,2020_pomegranate,1.638772076,-228.6407623
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,34390,ANDHRA_PRADESH,2020_pomegranate,1.206705088,-92.96121216
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,34392,ANDHRA_PRADESH,2020_pomegranate,1.30137565,-169.9612122
Deserts & Xeric Shrublands,Prakasam,No,61259,ANDHRA_PRADESH,2020_sweet lime,0.7942778765,-160.1938324
Deserts & Xeric Shrublands,Prakasam,No,61261,ANDHRA_PRADESH,2020_sweet lime,0.7324260989,-160.1938324
Deserts & Xeric Shrublands,Prakasam,No,62067,ANDHRA_PRADESH,2020_sweet lime,2.515016314,-162.2015839
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,31678,ANDHRA_PRADESH,2020_sweet lime,0.8636584919,-97.60354614
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,31749,ANDHRA_PRADESH,2020_sweet lime,3.938711202,-149.9498138
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,32997,ANDHRA_PRADESH,2020_sweet lime,0.9825725366,-103.9677734
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,33027,ANDHRA_PRADESH,2020_sweet lime,0.2154976047,-103.9677734
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,33379,ANDHRA_PRADESH,2020_sweet lime,0.6248600794,-140.6344452
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,33381,ANDHRA_PRADESH,2020_sweet lime,1.422678954,-151.6344299
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,33429,ANDHRA_PRADESH,2020_sweet lime,0.5083657317,-147.9677582
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,33763,ANDHRA_PRADESH,2020_sweet lime,0.3743355914,-76.76993561
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,34271,ANDHRA_PRADESH,2020_sweet lime,0.7476481085,-140.6344299
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,33878,ANDHRA_PRADESH,2020_sweet lime,1.156066077,-147.9677734
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,33029,ANDHRA_PRADESH,2020_sweet lime,0.9999232355,-140.6344299
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,33032,ANDHRA_PRADESH,2020_sweet lime,0.996363201,-103.9677734
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,33998,ANDHRA_PRADESH,2020_sweet lime,0.373289462,-87.43678284
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,33881,ANDHRA_PRADESH,2020_sweet lime,0.6394089793,-184.904129
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,34264,ANDHRA_PRADESH,2020_sweet lime,0.4463854457,-133.3011169
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,34345,ANDHRA_PRADESH,2020_sweet lime,0.2075160032,-87.43678284
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,33717,ANDHRA_PRADESH,2020_sweet lime,1.117082868,-48.20320892
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,33819,ANDHRA_PRADESH,2020_sweet lime,1.759969655,-184.904129
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,33470,ANDHRA_PRADESH,2020_sweet lime,0.4047521813,-98.76993561
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,33822,ANDHRA_PRADESH,2020_sweet lime,0.461350712,-188.5707855
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,33450,ANDHRA_PRADESH,2020_sweet lime,0.551290604,-138.7701111
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,33828,ANDHRA_PRADESH,2020_sweet lime,2.020767394,-166.8761444
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,33817,ANDHRA_PRADESH,2020_sweet lime,2.258255345,-114.7662811
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,31110,ANDHRA_PRADESH,2020_sweet lime,0.6573759146,-187.0796661
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,31344,ANDHRA_PRADESH,2020_sweet lime,0.4105931414,-55.08673096
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,31346,ANDHRA_PRADESH,2020_sweet lime,0.3720646096,-55.08673096
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,31449,ANDHRA_PRADESH,2020_sweet lime,0.5975291136,-163.1026611
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,31591,ANDHRA_PRADESH,2020_sweet lime,0.5943485226,-179.5907288
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,31593,ANDHRA_PRADESH,2020_sweet lime,1.58205054,-179.5907288
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,31654,ANDHRA_PRADESH,2020_sweet lime,0.5702813391,-182.9738617
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,31628,ANDHRA_PRADESH,2020_sweet lime,0.6837018139,-175.924057
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,31053,ANDHRA_PRADESH,2020_sweet lime,0.1898962347,-174.1026764
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,31929,ANDHRA_PRADESH,2020_sweet lime,0.4690173061,-179.7463531
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,31640,ANDHRA_PRADESH,2020_sweet lime,0.8735509845,-182.9738617
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,31437,ANDHRA_PRADESH,2020_sweet lime,1.253348974,-135.7534027
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,31433,ANDHRA_PRADESH,2020_sweet lime,0.3226802914,-55.08673096
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,31113,ANDHRA_PRADESH,2020_sweet lime,1.586566788,-187.0796661
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,30836,ANDHRA_PRADESH,2020_sweet lime,0.9246475922,-159.6968231
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,31447,ANDHRA_PRADESH,2020_sweet lime,0.3311435413,-190.7463531
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,31453,ANDHRA_PRADESH,2020_sweet lime,0.3965910551,-190.7463531
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,31454,ANDHRA_PRADESH,2020_sweet lime,0.3024240772,-190.7463531
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,33088,ANDHRA_PRADESH,2020_sweet lime,0.3971861485,-109.4704819
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,34026,ANDHRA_PRADESH,2020_sweet lime,1.039339238,-151.5485687
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,33047,ANDHRA_PRADESH,2020_sweet lime,1.178530653,-131.4704895
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,30957,ANDHRA_PRADESH,2020_sweet lime,0.6312014767,-175.2075043
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,30987,ANDHRA_PRADESH,2020_sweet lime,0.1974709863,-180.9612274
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,34786,ANDHRA_PRADESH,2020_sweet lime,0.2276379246,27.48491096
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,34784,ANDHRA_PRADESH,2020_sweet lime,0.05123099172,27.48491096
Deserts & Xeric Shrublands,Prakasam,No,34366,ANDHRA_PRADESH,2020_sweet lime,0.8536843882,-186.6207733
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,31704,ANDHRA_PRADESH,2020_sweet orange,0.8780073157,7.246600151
Deserts & Xeric Shrublands,Prakasam,No,31605,ANDHRA_PRADESH,2020_sweet orange,0.7103418216,-191.4152679
Deserts & Xeric Shrublands,Prakasam,No,34556,ANDHRA_PRADESH,2020_sweet orange,1.122415174,-127.4420166
Deserts & Xeric Shrublands,Prakasam,No,34361,ANDHRA_PRADESH,2020_sweet orange,0.9464608951,-105.0657883
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,31043,ANDHRA_PRADESH,2020_sweet orange,0.8404866721,-140.4843903
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,31208,ANDHRA_PRADESH,2020_sweet orange,0.691933537,-183.6437225
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,31608,ANDHRA_PRADESH,2020_sweet orange,0.3562945979,-189.8430023
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,31959,ANDHRA_PRADESH,2020_sweet orange,0.9559079193,-174.8604889
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,32015,ANDHRA_PRADESH,2020_sweet orange,0.3309634424,-193.5096893
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,31207,ANDHRA_PRADESH,2020_sweet orange,0.9028707727,-172.6437378
Deserts & Xeric Shrublands,Prakasam,No,34762,ANDHRA_PRADESH,2020_sweet orange,0.4343431064,-59.31505966
Deserts & Xeric Shrublands,Prakasam,No,34763,ANDHRA_PRADESH,2020_sweet orange,0.6575362272,-99.64837646
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,33709,ANDHRA_PRADESH,2020_sweet orange,0.7244769919,-71.28174591
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,33802,ANDHRA_PRADESH,2020_sweet orange,1.578055236,-8.948417664
Deserts & Xeric Shrublands,Prakasam,No,33165,ANDHRA_PRADESH,2021_ACID LIME,1.351655451,-204.4689789
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,33200,ANDHRA_PRADESH,2021_ACID LIME,0.9889329428,-191.8416595
Deserts & Xeric Shrublands,Prakasam,No,33668,ANDHRA_PRADESH,2021_ACID LIME,0.7641380697,-160.9827271
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,31502,ANDHRA_PRADESH,2021_ACID LIME,1.277521067,46.48324585
Deserts & Xeric Shrublands,Prakasam,No,32978,ANDHRA_PRADESH,2021_ACID LIME,0.6651013325,-153.9433899
Deserts & Xeric Shrublands,Prakasam,No,33621,ANDHRA_PRADESH,2021_ACID LIME,1.690011617,-164.9433899
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,33409,ANDHRA_PRADESH,2021_ACID LIME,0.9204370119,-145.539093
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,33391,ANDHRA_PRADESH,2021_MANGO,0.7811464357,-181.5693054
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,33954,ANDHRA_PRADESH,2021_MANGO,2.033147004,-136.9071503
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,53639,ANDHRA_PRADESH,2021_SWEET LIME,0.3754850987,-1.848421812
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,53645,ANDHRA_PRADESH,2021_SWEET LIME,0.393990392,5.618485928
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,53651,ANDHRA_PRADESH,2021_SWEET LIME,0.4872521218,-1.848421812
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,53660,ANDHRA_PRADESH,2021_SWEET LIME,0.2027386073,34.81825256
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,53669,ANDHRA_PRADESH,2021_SWEET LIME,0.2092274306,67.8182373
Deserts & Xeric Shrublands,Prakasam,No,60362,ANDHRA_PRADESH,2021_SWEET LIME,3.26699116,-223.2601013
Deserts & Xeric Shrublands,Prakasam,No,60364,ANDHRA_PRADESH,2021_SWEET LIME,0.9629257091,-157.4202423
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,Yes,33294,ANDHRA_PRADESH,2021_SWEET LIME,1.15892687,-78.30111694
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,33243,ANDHRA_PRADESH,2021_SWEET LIME,0.8426931397,215.6907349
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,33295,ANDHRA_PRADESH,2021_SWEET LIME,0.4117072812,-140.6344299
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,33413,ANDHRA_PRADESH,2021_SWEET LIME,0.5881150503,-109.7699432
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,33430,ANDHRA_PRADESH,2021_SWEET LIME,0.5964592567,-118.6344452
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,33461,ANDHRA_PRADESH,2021_SWEET LIME,0.7783344323,-144.3011169
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,33829,ANDHRA_PRADESH,2021_SWEET LIME,0.9446849263,-191.7662964
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,33033,ANDHRA_PRADESH,2021_SWEET LIME,1.560770989,-147.9677734
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,33762,ANDHRA_PRADESH,2021_SWEET LIME,0.5571313586,-147.9677734
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,31231,ANDHRA_PRADESH,2021_SWEET LIME,0.5232247189,-170.4360046
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,31452,ANDHRA_PRADESH,2021_SWEET LIME,0.6829103705,-159.4360199
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,31685,ANDHRA_PRADESH,2021_SWEET LIME,0.5325220208,-182.9738617
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,31751,ANDHRA_PRADESH,2021_SWEET LIME,0.352620719,-179.5907288
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,31989,ANDHRA_PRADESH,2021_SWEET LIME,0.2656306213,-190.7463531
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,32037,ANDHRA_PRADESH,2021_SWEET LIME,1.062325187,-179.3071899
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,32040,ANDHRA_PRADESH,2021_SWEET LIME,0.3282706028,-182.9738464
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,32118,ANDHRA_PRADESH,2021_SWEET LIME,0.5961779555,-179.3071899
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,32120,ANDHRA_PRADESH,2021_SWEET LIME,0.8040079277,-164.6405182
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,32223,ANDHRA_PRADESH,2021_SWEET LIME,0.4210899948,-147.7358551
Tropical & Subtropical Dry Broadleaf Forests,Prakasam,No,32231,ANDHRA_PRADESH,2021_SWEET LIME,0.3950371494,-197.1763306
